id,year,CACODE,candi_number,name_chi,alias_chi,name_eng,alias_eng,gender,age,estimated_birth,occupation,win_or_not,uncontested_or_not,political_affiliation,camp,votes,percentage
1960_許錦成,2015,H14,1,許錦成,,HUI KAM SHING,,男,55,1960,機構總監,Y,,民協,泛,3056,75.6
1977_陳澤森,2015,H14,2,陳澤森,,CHAN CHAK SUM,,男,38,1977,幹事,N,,工聯會,建,1107,27.4
1981_丁志威,2015,H15,2,丁志威,,TING CHI WAI ROY,,男,34,1981,公司董事,Y,,獨立候選人,其他,2799,53.3
1965_陳潔冰,2015,H15,1,陳潔冰,,CHAN KIT BING,ICE,女,50,1965,專業會計/傳道,N,,人民力量,泛,1206,22.9
1962_袁國強,2015,H16,3,袁國強,,YUEN KWOK KEUNG,,男,53,1962,區議員,Y,,民建聯,建,3285,61
1960_翁誠光,2015,H16,2,翁誠光,,YUNG SING KWONG,,男,55,1960,退休高級郵差,N,,民主黨,泛,2405,44.6
1988_梁??敬,2015,H16,1,梁??敬,,LEUNG YAU KING,,男,27,1988,,N,,熱血公民,其他,362,6.7
1969_陳曼琪,2015,H17,1,陳曼琪,,CHAN MAN KI MAGGIE,,女,46,1969,律師,Y,,民建聯,建,3243,60.9
1988_麥子豪,2015,H17,2,麥子豪,,MAK TSZ HO,,男,27,1988,物理實驗室技術員,N,,慈雲山建設力量,泛,2048,38.4
1978_黃逸旭,2015,H18,0,黃逸旭,,WONG YAT YUK,,男,37,1978,民選區議員,Y,Uncontested,獨立,泛,,
1966_何漢文,2015,H19,1,何漢文,,HO HON MAN,,男,49,1966,全職區議員,Y,,民建聯,建,3192,64.6
1990_譚俊文,2015,H19,2,譚俊文,,TAM CHUN MAN,,男,25,1990,工程項目助理,N,,慈雲山建設力量,泛,1585,32
1962_黃鎮健,2015,H20,1,黃鎮健,,WONG CHUN KIN,,男,53,1962,註冊理財師,N,,工聯會,建,2377,40.8
1962_胡志偉,2015,H20,2,胡志偉,,WU CHI WAI,,男,53,1962,立法會議員,Y,,民主黨,泛,3907,67.1
1982_蔡子健,2015,H21,3,蔡子健,,CHOY TSZ KIN TIMOTHY,,男,33,1982,立法會議員助理,Y,,民建聯,建,2201,66.5
1972_駱偉泉,2015,H21,2,駱偉泉,,LOK WAI CHUEN,,男,43,1972,保安從業員,N,,,其他,129,3.9
1949_黃國桐,2015,H21,1,黃國桐,,WONG KWOK TUNG,,男,66,1949,律師(法律界選委),N,,民主黨,泛,1551,46.9
_李美蘭,2015,H22,2,李美蘭,,LI MEI LAN,,女,,,註冊理財師,N,,民建聯,建,1321,38
1984_沈運華,2015,H22,1,沈運華,,SHUM WAN WA,,男,31,1984,見習律師,Y,,民主黨,泛,2432,70.1
1984_譚美普,2015,H23,2,譚美普,,TAM MEI PO,,女,31,1984,全職區議員,Y,,工聯會,建,2682,66.2
1986_謝智傑,2015,H23,1,謝智傑,,TSE CHI KIT,,男,29,1986,註冊社工,N,,民主黨,泛,1810,44.7
1956_何賢輝,2015,H24,2,何賢輝,,HO YIN FAI,,男,59,1956,民選區議員,N,,工聯會,建,2078,51
1980_胡志健,2015,H24,1,胡志健,,WU CHI KIN,,男,35,1980,議員助理,Y,,民主黨,泛,2083,51.1
1980_莫健榮,2015,H25,2,莫健榮,,MOK KIN WING,,男,35,1980,民選區議員,Y,,工聯會,建,2898,67.4
1956_梁達波,2015,H25,1,梁達波,,LEUNG TAT POR,,男,59,1956,酒店業管理人員,N,,獨立,其他,1639,38.1
1958_陳華裕,2015,J01,0,陳華裕,,CHAN WAH YU NELSON,,男,57,1958,中學校長,Y,Uncontested,,建,,
1954_潘任惠珍,2015,J02,0,潘任惠珍,,POON YAM WAI CHUN WINNIE,,女,61,1954,全職區議員,Y,Uncontested,,其他,,
1986_歐陽均諾,2015,J03,2,歐陽均諾,,AU YEUNG KWAN NOK,,男,29,1986,,Y,,民建聯,建,2128,53.7
1960_林誠,2015,J03,1,林誠,,LAM SING,,男,55,1960,社區主任,N,,民主黨,泛,1826,46
1970_BUX SHEIK ANTHONY,2015,J04,2,,畢東尼,BUX SHEIK ANTHONY,,男,45,1970,行政總裁,Y,,公民黨,泛,3060,61.7
1951_潘進源,2015,J04,1,潘進源,,POON CHUN YUEN,,男,64,1951,民選區議員,N,,民建聯,建,2682,54.1
1981_陳俊傑,2015,J05,0,陳俊傑,,CHAN CHUN KIT,,男,34,1981,區議員,Y,Uncontested,民建聯,建,,
1983_譚肇卓,2015,J06,0,譚肇卓,,TAM SIU CHEUK,,男,32,1983,區議員,Y,Uncontested,民建聯,建,,
1986_顏汶羽,2015,J07,2,顏汶羽,,NGAN MAN YU,,男,29,1986,區議員,Y,,民建聯,建,2638,60.6
1956_黃偉達,2015,J07,1,黃偉達,,WONG WAI TAG,,男,59,1956,議員助理,N,,民主黨,泛,1400,32.1
1957_郭必錚,2015,J08,2,郭必錚,,KWOK BIT CHUN,BENJAMIN,男,58,1957,理財顧問經理,N,,民建聯,建,2764,50.5
1981_莫建成,2015,J08,1,莫建成,,MOK KIN SHING,,男,34,1981,註册社工/社區主任,Y,,民主黨,泛,2864,52.4
1969_符碧珍,2015,J09,0,符碧珍,,FU PIK CHUN,,女,46,1969,全職區議員,Y,Uncontested,,建,,
1974_梁騰丰,2015,J10,2,梁騰丰,,LEUNG TANG FUNG,,男,41,1974,,N,,民建聯,建,1665,45.7
1968_蔡澤鴻,2015,J10,1,蔡澤鴻,,CHOY CHAK HUNG,,男,47,1968,全職區議員,Y,,,其他,2128,58.4
1994_曹啓暉,2015,J10,3,曹啓暉,,CHO KAI FAI,,男,21,1994,,N,,,其他,92,2.5
1976_洪錦鉉,2015,J11,2,洪錦鉉,,HUNG KAM IN,,男,39,1976,區議員,Y,,民建聯,建,3993,76.2
1994_譚灝琳,2015,J11,1,譚灝琳,,TAM HO LAM,,男,21,1994,自由人,N,,,其他,1042,19.9
_黃春平,2015,J12,0,黃春平,,WONG CHUN PING,,男,,,全職區議員,Y,Uncontested,,建,,
1963_蘇麗珍,2015,J13,2,蘇麗珍,,SO LAI CHUN,,女,52,1963,全職區議員,Y,,獨立候選人,建,3466,61.4
1969_馮國強,2015,J13,1,馮國強,,FUNG KWOK KEUNG BONHOEFFER,,男,46,1969,,N,,,其他,2284,40.5
1967_陳耀雄,2015,J14,1,陳耀雄,,CHAN YIU HUNG JIMMY,,男,48,1967,公司董事,Y,,獨立人士,建,2418,70.1
1961_計明華,2015,J14,3,計明華,,KAI MING WAH,,男,54,1961,,N,,民主黨,泛,340,9.8
1992_鄭國俊,2015,J14,2,鄭國俊,,CHENG KWOK CHUN,,男,23,1992,,N,,東九龍社區關注組,泛,668,19.3
_張培剛,2015,J15,0,張培剛,,CHEUNG PUI KONG,,男,,,,Y,Uncontested,民建聯,建,,
1974_羅靜,2015,J16,2,羅靜,,LO CHING,,女,41,1974,社區工作者,N,,工聯會,建,2125,40.5
1965_陳汶堅,2015,J16,1,陳汶堅,,CHAN MAN KIN,,男,50,1965,,Y,,民主黨,泛,2424,46.2
1978_簡銘東,2015,J17,1,簡銘東,,KAN MING TUNG,,男,37,1978,民選區議員,Y,,工聯會,建,3215,62.8
1965_游美寶,2015,J17,2,游美寶,,YAU MEI PO,,女,50,1965,物流經理,N,,,其他,1285,25.1
1973_柯創盛,2015,J18,0,柯創盛,,OR CHONG SHING WILSON,,男,42,1973,,Y,Uncontested,民建聯,建,,
1967_吳志輝,2015,J19,2,吳志輝,,NG CHI FAI,,男,48,1967,廚師,N,,,其他,988,19.7
1974_姚柏良,2015,J19,1,姚柏良,,YIU PAK LEUNG,,男,41,1974,行政人員,Y,,獨立候選人,建,3404,68
1980_陳宇明,2015,J20,3,陳宇明,,CHAN YU MING,,男,35,1980,軟件工程師,N,,公民黨,泛,1528,36.1
1985_何啟明,2015,J20,2,何啟明,,HO KAI MING,,男,30,1985,民選區議員,Y,,工聯會,建,2666,63.1
1962_余瑞生,2015,J20,1,余瑞生,,YU SUI SANG,,男,53,1962,高級營業經理,N,,,其他,138,3.2
1985_張琪騰,2015,J21,0,張琪騰,,CHEUNG KI TANG,,男,30,1985,,Y,Uncontested,民建聯,建,,
_黎樹濠,2015,J22,2,黎樹濠,,LAI SHU HO PATRICK,,男,,,區議員,Y,,獨立,建,1914,47.9
1964_鄭華東,2015,J22,1,鄭華東,,CHENG WAH TUNG FRANCIS,,男,51,1964,,N,,,其他,318,7.9
1985_韓家銘,2015,J22,3,韓家銘,,HON KA MING,,男,30,1985,註冊社工,N,,民主黨,泛,1264,31.6
1962_謝淑珍,2015,J23,1,謝淑珍,,TSE SUK CHUN,,女,53,1962,,Y,,,其他,2918,58.7
1984_黃啟燊,2015,J23,2,黃啟燊,,WONG KAI SAN,,男,31,1984,社區工作者,N,,工聯會,建,2654,53.4
1967_呂東孩,2015,J24,0,呂東孩,,LUI TUNG HAI,,男,48,1967,,Y,Uncontested,獨立候選人,建,,
1975_譚文豪,2015,J25,2,譚文豪,,TAM MAN HO JEREMY JANSEN,,男,40,1975,民航機師,N,,公民黨,泛,3243,58.7
1976_鄧咏駿,2015,J25,1,鄧咏駿,,TANG WING CHUN,,男,39,1976,環保顧問,Y,,獨立,建,4091,74
1974_唐廸勤,2015,J26,2,唐廸勤,,TONG DICK KAN,,男,41,1974,法庭聯絡主任,N,,公民黨,泛,2170,42.4
1955_張順華,2015,J26,1,張順華,,CHEUNG SHUN WAH,,男,60,1955,區議員,Y,,,建,2791,54.6
1979_鄭強峰,2015,J27,1,鄭強峰,,CHENG KEUNG FUNG,,男,36,1979,社區服務主任,Y,,公屋聯會,建,3457,61
1957_林可珍,2015,J27,2,林可珍,,LAM HO CHUN CAROL,,女,58,1957,退休會計,N,,人民力量,泛,1134,20
_劉定安,2015,J28,2,劉定安,,LAU TING ON,,男,,,全職區議員,N,,新世紀論壇,建,1717,39.8
1988_鄭景陽,2015,J28,1,鄭景陽,,CHENG KENG IEONG,,男,27,1988,立法會議員助理,Y,,民主黨,泛,2097,48.6
1975_徐海山,2015,J29,1,徐海山,,HSU HOI SHAN,,男,40,1975,公司董事,Y,,獨立候選人,建,2403,68.1
1974_陳錦威,2015,J29,2,陳錦威,,CHAN KAM WAI,,男,41,1974,講師,N,,,其他,1098,31.1
1958_陳振彬,2015,J30,2,陳振彬,,CHAN CHUNG BUN BUNNY,,男,57,1958,行政總裁,Y,,,建,1831,52.8
1954_周頌平,2015,J30,1,周頌平,,CHAU CHUNG PING,,男,61,1954,,N,,,其他,634,18.3
1981_黃綺婷,2015,J30,3,黃綺婷,,WONG YI TING EDITH,,女,34,1981,行政文員,N,,,其他,907,26.1
1977_馬軼超,2015,J31,1,馬軼超,,MA YAT CHIU,,男,38,1977,公司董事/觀塘區議員,Y,,獨立候選人,建,1624,44.3
1985_陳澤滔,2015,J31,2,陳澤滔,,CHAN CHAK TO,,男,30,1985,工程師,N,,東九龍社區關注組,泛,1525,41.6
1964_金堅,2015,J32,1,金堅,,KAM KIN,,女,51,1964,,Y,,,建,2159,50.6
1948_黃啟明,2015,J32,2,黃啟明,,WONG KAI MING,,男,67,1948,民選區議員,N,,民主黨,泛,2097,49.2
1957_陳國華,2015,J33,1,陳國華,,CHAN KOK WAH BEN,,男,58,1957,全職區議員,Y,,民建聯,建,2453,58.7
1982_呂智恆,2015,J33,2,呂智恆,,LUI CHI HANG HENDRICK,,男,33,1982,社會工作者,N,,,泛,1531,36.6
1987_張姚彬,2015,J34,2,張姚彬,,CHEUNG YIU PAN,,男,28,1987,,Y,,民建聯,建,2441,60.5
1987_黃正峰,2015,J34,1,黃正峰,,WONG CHING FUNG,,男,28,1987,議員助理,N,,民主黨,泛,1979,49
1951_葉興國,2015,J35,0,葉興國,,YIP HING KWOK,,男,64,1951,區議員,Y,Uncontested,,建,,
1954_馮錦源,2015,J36,2,馮錦源,,FUNG KAM YUEN,,男,61,1954,全職區議員,N,,獨立候選人,建,1246,34.4
1977_黃子健,2015,J36,1,黃子健,,WONG CHI KEN,,男,38,1977,,Y,,東九龍社區關注組,泛,1729,47.8
1988_李嘉恒,2015,J37,1,李嘉恒,,LEE KA HANG,,男,27,1988,政策研究員,N,,工聯會,建,1687,48.5
1976_蘇冠聰,2015,J37,2,蘇冠聰,,SO KOON CHUNG KEVIN,,男,39,1976,區議員,Y,,,其他,2245,64.5
1961_羅少傑,2015,K01,0,羅少傑,,LO SIU KIT,,男,54,1961,董事總經理,Y,Uncontested,,建,,
1976_陳恒鑌,2015,K02,1,陳恒鑌,,CHAN HAN PAN,,男,39,1976,議員,Y,,民建聯,建,2075,51.6
1981_林錫添,2015,K02,2,林錫添,,LAM SEK TIM,,男,34,1981,行政人員,N,,荃灣社區網絡,泛,1233,30.7
_鄭柏強,2015,K03,1,鄭柏強,,CHENG PAK KEUNG,,男,,,編輯,N,,,建,1926,37
1960_鄒秉恬,2015,K03,2,鄒秉恬,,CHOW PING TIM,,男,55,1960,區議員,Y,,獨立,建,2647,50.8
1965_古揚邦,2015,K04,1,古揚邦,,KOO YEUNG PONG,,男,50,1965,,Y,,民建聯,建,1825,48.7
1986_湯詠芝,2015,K04,2,湯詠芝,,TONG WING CHI,,女,29,1986,非政府組織總幹事,N,,,泛,1550,41.3
1984_葛兆源,2015,K05,0,葛兆源,,KOT SIU YUEN,,男,31,1984,民選區議員,Y,Uncontested,工聯會,建,,
1985_趙恩來,2015,K06,2,趙恩來,,CHIU YAN LOY,,男,30,1985,立法會議員助理,N,,工黨,泛,2020,42
1950_田北辰,2015,K06,1,田北辰,,TIEN MICHAEL PUK SUN,,男,65,1950,立法會議員,Y,,新民黨,建,3674,76.4
1976_曾大,2015,K07,2,曾大,,TSANG TAI,,男,39,1976,社區幹事,N,,民建聯,建,2074,51.1
1957_李洪波,2015,K07,1,李洪波,,LI HUNG POR,,男,58,1957,,Y,,民主黨,泛,2235,55.1
1974_林婉濱,2015,K08,2,林婉濱,,LAM YUEN PUN,,女,41,1974,區議員/註冊社工,Y,,,建,2820,60
1954_王鋭德,2015,K08,1,王鋭德,,WONG YUI TAK LOUIS,,男,61,1954,教育家,N,,民主黨,泛,1777,37.8
1980_黃偉傑,2015,K09,1,黃偉傑,,WONG WAI KIT,,男,35,1980,區議員/註冊社工,Y,,獨立,建,3661,70.6
1979_趙佩詩,2015,K09,2,趙佩詩,,CHIU PUI SZE,VICKY,女,36,1979,地區發展主任,N,,公民黨,泛,1441,27.8
1985_夏希諾,2015,K10,1,夏希諾,,HA HEI LOK,,男,30,1985,社區幹事,N,,工黨,泛,1606,45.4
1980_鄭㨗彬,2015,K10,2,鄭㨗彬,阿捷,CHENG CHIT PUN,,男,35,1980,社區主任,Y,,新民黨,建,1799,50.9
1975_鄭承隆,2015,K10,3,鄭承隆,,CHENG SHING LUNG EDWIN,,男,40,1975,時事節目主持,N,,,其他,454,12.8
1982_林琳,2015,K11,2,林琳,,LAM LAM NIXIE,,女,33,1982,區議員,Y,,民建聯,建,2462,53.6
1993_潘昭霖,2015,K11,3,潘昭霖,,POON CHIU LAM,,男,22,1993,社區主任,N,,荃灣民生動力,泛,1500,32.6
1960_朱順明,2015,K11,1,朱順明,,CHU SHUN MING,,男,55,1960,公司董事,N,,,其他,793,17.2
1990_伍顯龍,2015,K12,2,伍顯龍,,NG HIN LUNG,,男,25,1990,大學研究員,Y,,,其他,1984,46.5
1955_陳偉明,2015,K12,1,陳偉明,,CHAN WAI MING,,男,60,1955,區議員,N,,,建,1812,42.5
1982_黃超華,2015,K13,4,黃超華,,WONG CHIU WAH KEVIN,,男,33,1982,社區發展主任,N,,新民黨,建,1056,36.6
1980_譚凱邦,2015,K13,3,譚凱邦,,TAM HOI PONG,,男,35,1980,總幹事,Y,,新民主同盟,泛,1668,57.9
1962_陸偉良,2015,K13,2,陸偉良,,LUK WAI LEUNG WILLIAM,,男,53,1962,公司董事,N,,新思維,其他,193,6.7
1963_曾文典,2015,K13,1,曾文典,,TSENG WEN TIEN JUSTIN,,男,52,1963,公司董事,N,,獨立候選人,其他,529,18.3
1959_林發耿,2015,K14,2,林發耿,,LAM FAAT KANG,,男,56,1959,,Y,,,建,2193,51.8
1985_王珮芝,2015,K14,1,王珮芝,,WONG PUI CHI,,女,30,1985,社區主任,N,,新民主同盟,泛,1933,45.6
1981_呂廸明,2015,K15,2,呂廸明,,LUI DIK MING,,女,34,1981,演藝工作者,N,,民建聯,建,1773,38.5
1958_陳琬琛,2015,K15,1,陳琬琛,,CHAN YUEN SUM SUMLY,,男,57,1958,註冊社工,Y,,公民黨,泛,3169,68.8
1989_譚芷菲,2015,K16,1,譚芷菲,,TAM TSZ FEI,,女,26,1989,社區工作者,N,,工聯會,建,1385,30.2
1972_黃家華,2015,K16,2,黃家華,,WONG KA WA,,男,43,1972,全職議員,Y,,公民黨,泛,2895,63.1
_文裕明,2015,K17,1,文裕明,,MAN YU MING,,男,,,保險,Y,,新界社團聯會,建,2356,62.5
1970_賴文輝,2015,K17,2,賴文輝,,LAI MAN FAI,,男,45,1970,社區主任,N,,,泛,1035,27.4
1976_陳振中,2015,K18,2,陳振中,,CHAN CHUN CHUNG,,男,39,1976,,Y,,民建聯,建,1997,54
1963_黃志順,2015,K18,1,黃志順,,WONG CHI SHUN ADEN,,男,52,1963,,N,,民主陣線,泛,864,23.4
1976_陳嘉榮,2015,K18,3,陳嘉榮,,CHAN KA WING,,男,39,1976,平面設計,N,,民主黨,泛,353,9.5
_趙金滿,2015,L01,1,趙金滿,,CHIU KAM MOON,,男,,,公司董事,N,,,其他,834,25.4
1960_歐志遠,2015,L01,2,歐志遠,,AU CHI YUEN,,男,55,1960,土木工程師,Y,,,建,1517,46.3
1980_李靜儀,2015,L02,2,李靜儀,,LI CHING YEE,,女,35,1980,商人,N,,民建聯,建,1532,33.2
1960_林頌鎧,2015,L02,1,林頌鎧,,LAM CHUNG HOI,,男,55,1960,全職區議員,Y,,民主黨,泛,3551,77
1956_王加良,2015,L02,3,王加良,,WONG KA LEUNG,,男,59,1956,電器技工,N,,獨立,其他,232,5
1986_葉文斌,2015,L03,1,葉文斌,,YIP MAN PAN,,男,29,1986,立法會議員助理,Y,,民建聯,建,3138,60.1
1993_鄧俊滔,2015,L03,3,鄧俊滔,,TANG CHUN TO,,男,22,1993,,N,,民主黨,泛,2536,48.6
1956_吳漢鷹,2015,L03,2,吳漢鷹,,NG HON YING,,男,59,1956,,N,,,其他,192,3.6
1985_馮沛賢,2015,L04,1,馮沛賢,,FUNG PUI YIN,,男,30,1985,社區工作者,N,,工聯會,建,2216,53
1957_江鳳儀,2015,L04,2,江鳳儀,,KONG FUNG YI,,女,58,1957,全職區議員,Y,,民協,泛,2383,57
1975_曾憲康,2015,L05,2,曾憲康,,TSANG HIN HONG,,男,40,1975,區議員,Y,,民建聯,建,2085,59.9
1960_錢寶芬,2015,L05,1,錢寶芬,,CHIN PO FUN,,女,55,1960,退休公務員,N,,人民力量,泛,1057,30.3
_陳雲生,2015,L06,1,陳雲生,,CHAN WAN SANG,,男,,,全職區議員,N,,民建聯,建,1616,49.1
1972_譚駿賢,2015,L06,2,譚駿賢,,TAM CHUN YIN,,男,43,1972,立法會議員助理,Y,,工黨,泛,1731,52.6
1939_林立,2015,L06,3,林立,,LAM LAP,,男,76,1939,電影製作,N,,友愛安定民生發展同盟,建,92,2.8
1955_朱耀華,2015,L07,0,朱耀華,,CHU YIU WAH,,男,60,1955,全職區議員,Y,Uncontested,新民黨,建,,
1957_吳觀鴻,2015,L08,1,吳觀鴻,,NG KOON HUNG,,男,58,1957,全職區議員,Y,,,其他,1853,42.2
1992_韓禮賢,2015,L08,2,韓禮賢,,HON LAI YIN,,男,23,1992,,N,,屯門社區關注組,泛,1605,36.6
1958_陳有海,2015,L09,0,陳有海,,CHAN YAU HOI,,男,57,1958,民選區議員,Y,Uncontested,工聯會,建,,
1963_徐帆,2015,L10,2,徐帆,,TSUI FAN,,男,52,1963,民選區議員,Y,,工聯會,建,2673,66.4
1991_陳詩雅,2015,L10,1,陳詩雅,,CHAN SZE NGA,,女,24,1991,,N,,屯門社區關注組,泛,1498,37.2
1952_古漢強,2015,L11,3,古漢強,,KWU HON KEUNG,,男,63,1952,,Y,,,建,1099,34.8
1985_何孝俊,2015,L11,1,何孝俊,,HO HAU CHUN,,男,30,1985,貨運文員,N,,,泛,742,23.5
1950_許卓豪,2015,L11,2,許卓豪,,HUI CHEUK HO,,男,65,1950,村代表,N,,獨立侯選人,建,631,19.9
1940_蘇炤成,2015,L12,2,蘇炤成,,SO SHIU SHING,,男,75,1940,商人,Y,,新民黨,建,1837,57.2
1968_李錦添,2015,L12,1,李錦添,,LEE KAM TIM,,男,47,1968,旅遊業,N,,,泛,892,27.8
1974_朱順雅,2015,L13,1,朱順雅,,CHU SHUN NGA BEATRICE,,女,41,1974,區議員,Y,,民主黨,泛,2597,69.3
1991_魏嘉豪,2015,L13,2,魏嘉豪,,NGAI KA HO,,男,24,1991,金融業分行經理,N,,,建,1021,27.2
1956_李桂芳,2015,L13,4,李桂芳,,LI KWAI FONG,,女,59,1956,東主,N,,獨立,其他,697,18.6
1965_黃澤華,2015,L13,3,黃澤華,,WONG CHAK WAH,,男,50,1965,工程師,N,,,其他,96,2.5
1961_李世強,2015,L14,2,李世強,,LI SAI KEUNG,,男,54,1961,執業大律師,N,,,其他,179,3.8
1952_戴賢招,2015,L14,3,戴賢招,,TAI YIN CHIU,THOMAS,男,63,1952,電訊,N,,,建,445,9.4
1957_何英生,2015,L14,6,何英生,,HO YING SANG,CHRIS,男,58,1957,退休人士,N,,,其他,172,3.6
1983_甘文鋒,2015,L14,5,甘文鋒,,KAM MAN FUNG,,男,32,1983,社區發展主任,Y,,新民黨,建,2493,53.1
_張偉球,2015,L14,4,張偉球,,CHEUNG WAI KAU,,男,,,教師,N,,,其他,920,19.6
_龍更新,2015,L14,1,龍更新,,LUNG KANG SAN,,男,,,民選區議員,N,,,建,676,14.4
1955_張恒輝,2015,L15,1,張恒輝,,CHEUNG HANG FAI,,男,60,1955,全職區議員,Y,,民建聯,建,2073,58.8
_葉麗媚,2015,L15,2,葉麗媚,關太,YIP LAI MEI NATALIE,,女,,,,N,,,泛,1682,47.7
1987_甄紹南,2015,L16,2,甄紹南,,YAN SIU NAM,,男,28,1987,全職社區主任,Y,,民協,泛,2021,68
_侯國東,2015,L16,1,侯國東,,HAU KWOK TUNG,,男,,,,N,,民建聯,建,1488,50
_梁健文,2015,L17,1,梁健文,,LEUNG KIN MAN,,男,,,,Y,,民建聯,建,1454,44.2
1993_周啟廉,2015,L17,2,周啟廉,,CHOW KAI LIM,,男,22,1993,社會服務,N,,屯門社區關注組,泛,1049,31.9
_蘇愛群,2015,L18,2,蘇愛群,,SO OI KWAN,,女,,,全職區議員,N,,民建聯,建,1949,47.8
1981_楊智恒,2015,L18,1,楊智恒,,YEUNG CHI HANG,,男,34,1981,律師行文員,Y,,民協,泛,2505,61.4
1951_何俊仁,2015,L19,6,何俊仁,,HO CHUN YAN,,男,64,1951,律師,N,,民主黨,泛,1736,53.4
1962_何君堯,2015,L19,1,何君堯,,HO KWAN YIU,,男,53,1962,律師,Y,,獨立,建,2013,62
_阮偉忠,2015,L19,2,阮偉忠,,YUEN WAI CHUNG,,男,,,教師,N,,快信社會服務團,其他,99,3
1976_張永偉,2015,L19,4,張永偉,,CHEUNG WING WAI,,男,39,1976,,N,,,其他,25,0.7
1984_鄭松泰,2015,L19,3,鄭松泰,,CHENG CHUNG TAI,,男,31,1984,大學教師,N,,熱血公民,其他,391,12
1953_沈錦添,2015,L19,5,沈錦添,,SHUM KAM TIM,,男,62,1953,退休公務員,N,,,建,94,2.8
_龍瑞卿,2015,L20,0,龍瑞卿,,LUNG SHUI HING,,女,,,區議員,Y,Uncontested,民建聯,建,,
1957_李鳳嬋,2015,L21,1,李鳳嬋,,LEE FUNG SIM,,女,58,1957,美國註冊財務策劃師,N,,民建聯,建,1243,31.8
1957_黃麗嫦,2015,L21,2,黃麗嫦,,WONG LAI SHEUNG CATHERINE,,女,58,1957,全職區議員,Y,,民主黨,泛,2686,68.7
1961_程志紅,2015,L22,1,程志紅,,CHING CHI HUNG,,女,54,1961,全職區議員,Y,,民建聯,建,2366,57.4
1958_官東榮,2015,L22,2,官東榮,,KWUN TUNG WING,,男,57,1958,保安主任,N,,,建,1290,31.3
1950_李洪森,2015,L23,1,李洪森,,LEE HUNG SHAM LOTHAR,,男,65,1950,,Y,,工聯會,建,2295,50.3
1968_招儉玲,2015,L23,2,招儉玲,,CHIU KIM LING,,女,47,1968,兒童教育工作者,N,,,其他,1321,28.9
1978_蘇嘉雯,2015,L24,1,蘇嘉雯,,SO KA MAN,,女,37,1978,律師,Y,,新民黨,建,2516,71.5
1949_朱韶洪,2015,L24,2,朱韶洪,大陸朱,CHU SIU HUNG,,男,66,1949,裝修判頭,N,,,泛,402,11.4
_陳文華,2015,L25,2,陳文華,,CHAN MAN WAH,,男,,,全職區議員,Y,,民建聯,建,2456,58.4
1979_林梓晴,2015,L25,1,林梓晴,日青,LAM TSZ CHING,,女,36,1979,,N,,,其他,1283,30.5
1986_巫成鋒,2015,L26,1,巫成鋒,,MO SHING FUNG,,男,29,1986,,Y,,民建聯,建,2677,74.5
1959_陳樹英,2015,L26,3,陳樹英,,CHAN SHU YING JOSEPHINE,,女,56,1959,區議員,N,,民主黨,泛,2267,63.1
1978_羅浩恩,2015,L26,2,羅浩恩,,LAW HO YAN,,女,37,1978,展覽業務－副總監,N,,,其他,80,2.2
1957_何杏梅,2015,L27,1,何杏梅,,HO HANG MUI,,女,58,1957,全職區議員,Y,,民主黨,泛,2970,73
1985_鄺珉樀,2015,L27,2,鄺珉樀,,KWONG MAN TIK,,男,30,1985,社會工作員,N,,,建,1126,27.7
1978_陳文偉,2015,L28,1,陳文偉,,CHAN MANWELL,,男,37,1978,民選區議員,Y,,工聯會,建,2823,55.3
1993_何偉祥,2015,L28,2,何偉祥,,HO WAI CHEUNG,,男,22,1993,大學生,N,,屯門社區關注組,泛,1044,20.4
1952_陶錫源,2015,L29,2,陶錫源,,TO SHECK YUEN,,男,63,1952,公司董事,Y,,,建,1644,51.1
1963_鄧德森,2015,L29,1,鄧德森,,TANG TAK SUM,,男,52,1963,退休人士,N,,,建,728,22.6
1964_黃國雄,2015,M01,2,黃國雄,,WONG KWOK HUNG,,男,51,1964,社區幹事,N,,民主陣線,泛,1227,31.2
1973_呂堅,2015,M01,1,呂堅,,LUI KIN,,男,42,1973,,Y,,民建聯,建,2179,55.5
1962_袁敏兒,2015,M02,0,袁敏兒,,YUEN MAN YEE,,女,53,1962,全職區議員,Y,Uncontested,,建,,
1958_黃偉賢,2015,M03,1,黃偉賢,,WONG WAI YIN ZACHARY,,男,57,1958,區議員,Y,,民主黨,泛,2598,58.9
_張芬蘭,2015,M03,2,張芬蘭,,CHEUNG FAN LAN,,女,,,註册社工,N,,民建聯,建,1249,28.3
1965_陳惠儀,2015,M03,3,陳惠儀,,CHAN WAI YI,,女,50,1965,社區服務,N,,獨立候選人,建,246,5.5
1983_鄺俊宇,2015,M04,2,鄺俊宇,,KWONG CHUN YU,,男,32,1983,區議員,Y,,民主黨,泛,2890,66.5
1974_黃玉珍,2015,M04,1,黃玉珍,,WONG YUK CHUN,,女,41,1974,立法會議員助理,N,,民建聯,建,2013,46.3
1988_林廷衞,2015,M05,1,林廷衞,,LAM TING WAI,,男,27,1988,社區幹事,N,,民主陣線,泛,1049,33.2
1960_蕭浪鳴,2015,M05,2,蕭浪鳴,,SIU LONG MING,,男,55,1960,區議員,Y,,民建聯,建,1615,51.1
1975_王威信,2015,M06,1,王威信,,WONG WAI SHUN,,男,40,1975,律師,Y,,新民黨,建,2651,
